全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
131199,,東京都,板橋区,SOMPO流こども食堂　新高島平,ソンポリュウコドモショクドウシンタカシマダイラ,,,東京都板橋区高島平7-17ｰ9,,35.79119,139.65524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,まいにちおいで子ども食堂,マイニチオイデコドモショクドウ,,,東京都板橋区高島平7-23ｰ21,コーポ芳乃パーク　106,35.79091,139.65982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,地域リビング おかえりごはん,チイキリビングオカエリゴハン,,,東京都板橋区高島平2-28-1-102,,35.78679,139.66537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,リル・インフィニティ〈子ども食堂〉,リル・インフィニティコドモショクドウ,,,東京都板橋区南常盤台1-18-5,,35.75689,139.6888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ブランチCAF? in まもりん坊,ブランチカフェインマモリンボウ,,,東京都板橋区上板橋2-30ｰ2,,35.76246,139.67444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　ときわ台南,ソンポリュウコドモショクドウトキワダイミナミ,,,東京都板橋区東新町1-29ｰ6,,35.75692,139.68161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,こども食堂ｂｙハーブ＆おいしい野菜塾,コドモショクドウバイハーブアンドオイシイヤサイジュク,,,東京都板橋区西台2-12ｰ12,,35.78017,139.67067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,長秀龍子ども食堂,チョウシュウリュウコドモショクドウ,,,東京都板橋区南常盤台1-20ｰ4,南常盤台マンション106,35.75667,139.68982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,寺子屋学園こども食堂,テラコヤガクエンコドモショクドウ,,,東京都板橋区常盤台2-15ｰ9,,35.76109,139.68973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,西徳げんき食堂,ニシトクゲンキショクドウ,,,東京都板橋区西台4-8-13,ヒラタビル1Ｆ　ぐうにいずcaf?,35.77177,139.6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,こども食堂　良ちゃん,コドモショクドウリョウチャン,,,東京都板橋区常盤台4-33ｰ3,浅香ビル２F 上板橋ホルモン良ちゃん,35.76401,139.67656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂 ときわ台,ソンポリュウコドモショクドウトキワダイ,,,東京都板橋区前野町2-18-3,,35.76489,139.68707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,「上二テラス」ランチタイム,「カミニテラス」ランチタイム,,,東京都板橋区向原3-1-12,上板二中家庭科室,35.74409,139.68575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ななテラスこども食堂,ナナテラスコドモショクドウ,,,東京都板橋区向原3-7-7,レストラン＆地域交流スペースななテラス,35.74521,139.68338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流こども食堂　若木,ソンポリュウコドモショクドウワカギ,,,東京都板橋区若木3-3-1,そんぽの家ｓ板橋若木,35.77338,139.67709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　奈美木成増,ソンポリュウコドモショクドウナミキナリマス,,,東京都板橋区赤塚3-13ｰ1,そんぽの家ｓ奈美木成増,35.77901,139.63927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　赤塚公園,ソンポリュウコドモショクドウアカツカコウエン,,,東京都板橋区大門7-5,,35.78364,139.64891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,株式会社コスモメイトサービス,カブシキガイシャコスモメイトサービス,,,東京都板橋区赤塚新町3-32-11-101,,35.76983,139.63646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂,ソンポリュウコドモショクドウ,,,東京都板橋区徳丸6-1-11,そんぽの家板橋徳丸,35.77659,139.66423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,福まね嬉　こども食堂,フクマネキコドモショクドウ,,,東京都板橋区徳丸3-29-2,,35.77246,139.65582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,カフェひびき（誰でも食堂）,カフェヒビキダレデモショクドウ,,,東京都板橋区徳丸6-13-18,みんなの広場ひびき,35.77775,139.65881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPOの子ども食堂,ソンポノコドモショクドウ,,,東京都板橋区赤塚新町2-7-16,ラヴィーレ光が丘公園,35.77217,139.63936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,くじらハウス赤塚こども食堂,クジラハウスアカツカコドモショクドウ,,,東京都板橋区赤塚7-26-7,,35.7786,139.64919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,こども食堂　ニクビッタ,コドモショクドウニクビッタ,,,東京都板橋区徳丸1-7-12 ｼｰﾙﾄﾞB1F,ニクビッタ,35.76899,139.66359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ゆとりんぼ,ユトリンボ,,,東京都板橋区徳丸1-7-12,,35.76899,139.66359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,あったかごはんの会,アッタカゴハンノカイ,,,東京都板橋区成増1-12-4,まなぽーと成増,35.77474,139.63289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,子ども食堂　たんぽぽ,コドモショクドウタンポポ,,,東京都板橋区成増4-14-18,ケアタウン成増,35.78327,139.6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　板橋三園,ソンポリュウコドモショクドウイタバシミソノ,,,東京都板橋区三園2-12-14,,35.79533,139.64433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,SOMPO流子ども食堂　板橋仲宿,ソンポリュウコドモショクドウイタバシナカジュク,,,東京都板橋区仲宿50ｰ1,,35.75704,139.70743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,みんなの食堂　フラワー,ミンナノショクドウフラワー,,,東京都板橋区大山東町25ｰ12,遊座大山商店街事務所2階,35.74908,139.70642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,親子ひろば,オヤコヒロバ,,,東京都板橋区大谷口上町1-3,,35.74985,139.69521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,にっこりキッチン！,ニッコリキッチン,,,東京都板橋区富士見町17ｰ15,,35.76146,139.69809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,りんごのたね,リンゴノタネ,,,東京都板橋区富士見町3-1,板橋フレンドセンター,35.76075,139.70087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,こども食堂　よかや,コドモショクドウヨカヤ,,,東京都板橋区板橋1-31-8,蕎麦居酒屋よかや,35.74746,139.71637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ノンナの家,ノンナノイエ,,,東京都板橋区板橋4-53-2,,35.75237,139.71832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,大山こども食堂・みんなの広場,オオヤマコドモショクドウ・ミンナノヒロバ,,,東京都板橋区大山金井町48-2,,35.74563,139.70293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,ハッピー大山子ども食堂,ハッピーオオヤマコドモショクドウ,,,東京都板橋区大山町40-5,かめやキッチン,35.74905,139.69887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,子ども食堂 鶏のから騒ぎ,コドモショクドウトリノカラサワギ,,,東京都板橋区弥生町31-15,瀬戸ビル１F　焼鳥酒場　鶏のから騒ぎ,35.75508,139.69528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131199,,東京都,板橋区,地域のみなぱ食堂,チイキノミナパショクドウ,,,東京都板橋区弥生町58-1,,35.75497,139.69174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131202,1,東京都,練馬区,大泉まちの子ども食堂,オオイズミマチノコドモショクドウ,,,東京都練馬区大泉学園町5-6-17,まちの駅大泉学園,35.76569,139.58699,(03)3978-0207,,,,,,https://www.facebook.com/まちの駅大泉学園-518954241505597/,,,,,,NPO法人まちの駅大泉学園,5,土,,12:00,,,,,,,,,料金：子ども：100円 付添いの大人：200円,,,,,,,,,,,
131202,2,東京都,練馬区,おおいずみ子ども食堂,オオイズミコドモショクドウ,,,東京都練馬区東大泉5‐35‐12,NPO法人おちゃ福,35.74767,139.58961,(090)1790-1634,,,,,,,,,,,,みんなが育つねりま,5,土,,17:30,,,,0,0,0,0,300,,電話;SMS,,,,1,,,,,,
131202,3,東京都,練馬区,子ども交流食堂たまっこ,コドモコウリュウショクドウタマッコ,,,東京都練馬区豊玉中3-3-12,社会福祉法人 奉優会　練馬区立はつらつセンター豊玉,35.73205,139.65588,(03)5912-6401,,,,,,http://toyotama.foryou.or.jp/,,,,,,子ども交流食堂たまっこ練馬区立はつらつセンター豊玉（社会福祉法人 奉優会）,5,土,,12:00,14:00,,,,,,,,料金：16歳未満：無料 16歳以上：200円,,,30,,,,,,,,
131202,4,東京都,練馬区,桜台子育て応援食堂,サクラダイコソダテオウエンショクドウ,,,東京都練馬区豊玉北1-12-3,東京子ども子育て応援団,35.7347,139.66885,(080)5503-7151,,,,,,http://kodomoshokudo.com,,,,,,公益社団法人東京子ども子育て応援団桜台子育て応援食堂事務局,4,火,,17:30,19:30,,,,,,,,子ども・保護者：無料、その他：300円,,,,1,,,,,,,
131202,5,東京都,練馬区,石神井ゆうやけ子ども食堂,シャクジイユウヤケコドモショクドウ,,,東京都練馬区石神井町1-24-6,原田ビル3階,35.7428,139.60838,(03)3997-9324,,,,,,http://nayutaflat3.blogspot.com/,,,,,,フリースペースなゆたふらっと,5,日,,18:00,20:00,,,0,0,0,0,300,,,,,,,,,,,,
131202,6,東京都,練馬区,太陽の子東大泉保育園こども食堂,タイヨウノコヒガシオオイズミホイクエンコドモショクドウ,,,東京都練馬区東大泉2-9-16,太陽の子 東大泉保育園,35.75132,139.5941,(03)5947-5880,,,,,,https://www.kidslifenursery.com/base/nerima/higashioizumi/,,,,,,ＨＩＴＯＷＡキッズライフ株式会社,5,木,,17:30,19:00,,,100,100,100,100,300,,電話,前日午後5時までに事前予約（電話）,,,,,,,,,
131202,7,東京都,練馬区,てへっ！こども食堂,テヘッコドモショクドウ,,,東京都練馬区高松4-1-28むつみ荘,てへっ！こども食堂および事業所,35.75156,139.63245,(090)9324-3373,,,,,,https://teamroom.jp/homepage/6844,,,,,,一般社団法人地域けあサポート４７,4,木日,,,,夏季（4月～10月）18:00　冬季（11月～3月）17:00,,,,,,,200円/食：お子様連れ保護者の方　中学生以下のお子様　300円/食：中学卒業～学生資格者(年齢無関係）、22歳まで（学生資格無関係）の方  60歳以上の高齢者　500円/食：その他の方 ※ご寄付食も可能です。,,,,,,,,,,,
131202,8,東京都,練馬区,どんぐりの家こども食堂,ドングリノイエコドモショクドウ,,,東京都練馬区土支田2-22-15,どんぐりの家,35.76183,139.61343,,,,,,,https://www.facebook.com/dongurinoie.doshida/,,,,,,どんぐりの家,5,土,,11:30,14:00,,,200,200,200,200,500,,,,,,,,,,,,
131202,9,東京都,練馬区,ねりまこども食堂,ネリマコドモショクドウ,,,東京都練馬区谷原1-3-7,真宗会館2階食堂,35.74914,139.62483,(070)1315-0141,,(03)5393-0810,担当 真宗会館 藤井,,,http://nerima-kodomo.net,,,,,,認定NPO法人ねりまこども食堂,4,月,,18:00,20:00,,,0,0,0,0,300,,,,,1,,,,,,,
131202,10,東京都,練馬区,練馬地域ふれあい食堂,ネリマチイキフレアイショクドウ,,,東京都練馬区練馬4-2-3,厚生文化会館 ,35.74033,139.64996,(090)6951-6536,,,,,,,,,,,,NPO法人練馬人権センター部落解放同盟練馬支部,5,水,,18:00,20:00,,,0,0,0,0,300,,,,,,,,,,,,
131202,11,東京都,練馬区,ハッピーお茶家ころころ,ハッピーオチャヤエコロコロ,,,東京都練馬区東大泉1-15-10,ハッピーお茶家ころころ,35.74884,139.59288,(080)5298-3016,,(03)6796-8080,第1拠点 ,,,https://happyhiroba.wixsite.com/mysite,,,,,,NPO法人ハッピーひろば,4,火,,16:30,18:30,,,0,100,100,200,300,,,,,,,,,,,,
131202,12,東京都,練馬区,光が丘サンサン食堂,ヒカリガオカサンサンショクドウ,,,東京都練馬区光が丘3-9-3-206,南外階段2F NPOむすび,35.75798,139.62582,(080)2068-5286,,,,,,https://www.instagram.com/sunsunkodomosyokudo,,,,,,光が丘サンサンこども食堂,5,金,,17:00,19:30,毎月第４または第５金曜日,,0,0,0,0,300,,,,,,,,,,,,
131202,13,東京都,練馬区,ふろしきこども食堂,フロシキコドモショクドウ,,,東京都練馬区練馬4-17-2,グリンデル豊島園102 ふろしき事務所,35.74271,139.64772,(03)5999-1030,,,,,,,,,,,,認定NPO法人アビリティクラブたすけあい練馬たすけあいワーカーズふろしき,5,金,,,,①午後５時30分～６時30分 ②午後６時30分～７時30分,,0,0,0,0,300,,,,30,,,,,,,,
131202,14,東京都,練馬区,まるてる子ども食堂,マルテルコドモショクドウ,,,東京都練馬区栄町31-6,ベルウッドビル101 まるてる食堂江古田店,35.73841,139.67143,(03)6386-2418,,,,,,https://twitter.com/maruteru_ekoda,,,,,,まるてる食堂,5,日,,11:00,15:00,,,0,0,0,0,,子ども:無料 大人:付き添いにて無料,,,,,,,,,,,
131202,15,東京都,練馬区,みんなの食堂すまいる,ミンナノショクドウスマイル,,,東京都練馬区石神井町3-2-8,レイクサイド石神井公園1F みんなのカフェ すまいる-VIVIFY,35.74014,139.60667,(03)6310-3034,,,,,,,,,,,,社会福祉法人未来こどもランド,5,水,,17:30,19:30,1回目午後5時30分～午後6時30分 2回目午後6時30分～午後7時30分,,,,,,,18歳以下：100円 19歳以上：300円,,,20,,,,,,,,
131202,16,東京都,練馬区,らくぜん子ども食堂,ラクゼンコドモショクドウ,,,東京都練馬区旭町1-31-4,NPO法人楽膳倶楽部,35.76548,139.62502,(03)6915-6300,,,,,,http://www.rakuzenkurabu.jp,,,,,,NPO法人楽膳倶楽部,5,日,,11:30,13:30,,,200,200,200,200,200,,Googleフォーム,,,,,,,,,,
131202,17,東京都,練馬区,ぼっとう＆よはくこどもとおとな食堂,ボットウヨハクコドモトオトナショクドウ,,,東京都練馬区旭丘1-65-18,旭丘ダイヤモンドビル202 ぼっとう＆よはく,35.73542,139.67261,,,,,,,https://bottou489.com/,,,,,,ぼっとう＆よはく,5,日,,12:00,17:00,,,0,0,0,0,,子ども：無料 大人：カンパ制,,,25,,,,,,,,
131202,18,東京都,練馬区,長さんこども食堂,チョウサンコドモショクドウ,,,東京都練馬区大泉町2-54-9,そば処「長治」,35.76191,139.60728,(080)3127-2519,,,,,,,,,,,,長さんこども食堂,5,火,,17:00,20:00,,,0,0,300,300,,,,,20,,,,,,,,
131202,19,東京都,練馬区,旭町こども食堂ニコ,アサヒチョウコドモショクドウニコ,,,東京都練馬区旭町 3-26-7,柴崎ビル1階 旭町こども食堂ニコ 事務所,35.77697,139.62892,(03)6904-2782,,,,,,https://twitter.com/nikokids2022,,,,,,旭町こども食堂ニコ,5,水,,17:30,20:00,,,100,100,100,100,300,,,,,,,,,,,,
131202,20,東京都,練馬区,こども食堂バァバんち,コドモショクドウバァバンチ,,,東京都練馬区中村1-8-2-7,こども食堂バァバんち,35.7326,139.64766,(080)8047-6119,,,,,,https://www.wixwp.net,,,,,,特定非営利活動法人こども食堂バァバんち,3,月金,,,,午前11:30～午後2:00 午後4:00～7:30,,0,0,0,0,300,,,,,,,,,,,,
131202,21,東京都,練馬区,こども食堂ぽてと,コドモショクドウポテト,,,東京都練馬区練馬4-6-5,すぎのこぽてと,35.7403,139.64847,(03)5946-6746,,,,,,https://www.potato.or.jp,,,,,,NPO法人保育サービスぽてと,5,火,,,,毎月第3火曜日二部制 1回目午後5:30～6:15 2回目午後6:30～7:15,孤食をしている小学生、中学生が対象で、事前に保護者の申し込み・同意書が必要です,,0,0,,,,,事前に保護者の申し込み・同意書が必要です,20,,,,,,,,
131202,22,東京都,練馬区,みさよ子ども食堂,ミサヨコドモショクドウ,,,東京都練馬区土支田3-27-27,みさよはうす土支田,35.761,139.60748,(03)5947-2555,,,,,,,,,,,,社会福祉法人シルヴァーウィング特別養護老人ホームみさよはうす土支田,5,土,,12:30,14:00,,近隣居住の小学生を対象としています,,0,,,,,,※開催週の水曜日までにご連絡をお願いします,6,,,,,,,,
131202,23,東京都,練馬区,ＳＯＭＰＯケアそんぽの家Ｓ江古田,ソンポケアソンポノイエエスエコダ,,,東京都練馬区旭丘2丁目5-2,そんぽの家Ｓ江古田食堂,35.73461,139.67825,(03)5964-5880,,,,,,https://www.sompocare.com/service/home/satsuki/H000355,,,,,,ＳＯＭＰＯケア そんぽの家Ｓ江古田,5,土,,13:00,,,,,,,,,17歳以下の方：無料 18歳以上の付き添い方：1人300円(税込み),,,,,,,,,,,
131202,24,東京都,練馬区,ＳＯＭＰＯケアそんぽの家Ｓ大泉北,ソンポケアソンポノイエエスオオイズミキタ,,,東京都練馬区大泉町5丁目2-5,そんぽの家Ｓ大泉北食堂,35.75819,139.59778,(03)5947-5658,,,,,,https://www.sompocare.com/service/home/satsuki/H000366,,,,,,ＳＯＭＰＯケア そんぽの家Ｓ大泉北,5,土,,13:00,,,,,,,,,17歳以下の方：無料 18歳以上の付き添い方：1人300円(税込み),,,,,,,,,,,
131202,25,東京都,練馬区,ＳＯＭＰＯケアそんぽの家Ｓ上石神井,ソンポケアソンポノイエエスカミシャクジイ,,,東京都練馬区上石神井2-22-27,そんぽの家Ｓ上石神井食堂,35.72681,139.59467,(03)5903-7522,,,,,,https://www.sompocare.com/service/home/satsuki/H000409,,,,,,ＳＯＭＰＯケア そんぽの家Ｓ上石神井,5,土,,13:00,,,,,,,,,17歳以下の方：無料 18歳以上の付き添い方：1人300円(税込み),,,,,,,,,,,
